number_of_words,number_of_characters,average_word_len,number_of_stop_words,number_of_tags,number_of_hash_tags,readability,number_of_digits,number_of_secure_links,number_of_unsecured_links,number_of_percent,number_of_exclamation_marks,number_of_question_marks,number_of_commas,number_of_points,number_of_male_terms,number_of_female_terms,number_of_emoji,number_of_tildes,number_of_dollars,number_of_circumflex_accents,number_of_ampersands,number_of_stars,number_of_parenthesis,number_of_minuses,number_of_underscores,number_of_equals,number_of_pluses,number_of_brackets,number_of_curly_brackets,number_of_vertical_bars,number_of_semicolons,number_of_colons,number_of_apostrophes,number_of_grave_accents,number_of_quotation_marks,number_of_slashes,number_of_less_grater_than_signs,number_of_words_in_bot_popular_words,number_of_words_in_human_popular_words,number_of_different_words,author_class
8.48,51.73,5.299233487881827,2.58,0.6,0.12,-2.0691207547169803,1.0,0.25,0.25,0.0,0.05,0.03,0.31,0.36,0.09,0.22,1.21,0.0,0.0,0.0,0.01,0.0,0.03,0.02,0.12,0.0,0.01,0.0,0.0,0.0,0.02,0.4,0.03,0.0,0.04,0.76,0.0,0.57,0.53,0.4846698113207547,2
7.07,43.7,5.352713633081744,1.95,0.67,0.07,-2.6683435643564337,0.76,0.24,0.24,0.02,0.09,0.05,0.16,0.42,0.04,0.29,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.0,0.0,0.02,0.72,0.0,0.53,0.37,0.49929278642149927,2
8.3,52.24,5.590892400074236,2.09,0.73,0.12,-1.8040843373493978,1.2,0.33,0.33,0.01,0.07,0.02,0.25,0.53,0.08,0.11,1.165,0.0,0.0,0.0,0.0,0.01,0.01,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.03,0.0,0.08,1.0,0.0,0.71,0.66,0.5012048192771085,2
8.16,50.52,5.261904748192984,2.11,0.68,0.1,-2.458580392156861,1.11,0.44,0.44,0.0,0.02,0.11,0.16,0.54,0.09,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.04,1.34,0.0,0.93,0.49,0.4742647058823529,2
8.53,54.31,5.403629928688443,2.28,0.7,0.07,-1.5008146541617826,1.29,0.38,0.38,0.0,0.06,0.06,0.19,0.64,0.12,0.16,1.145,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,1.14,0.0,0.8,0.63,0.48300117233294254,2
10.04,62.27,5.500891738188825,3.02,0.67,0.08,-0.8381450199203186,0.87,0.27,0.27,0.0,0.11,0.03,0.27,0.62,0.1,0.2,0.86,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.03,0.0,0.0,0.02,0.0,0.01,0.0,0.48,0.0,0.0,0.04,0.82,0.0,0.66,0.77,0.5,2
16.28,96.18,4.680515860350399,6.05,0.68,0.52,0.4499862407862416,1.06,0.4,0.4,0.0,0.11,0.14,0.55,1.55,0.18,0.03,0.85,0.0,0.0,0.0,0.0,0.0,0.15,0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.06,0.0,0.14,1.2,0.0,0.84,1.7,0.3796068796068796,2
14.44,82.71,4.63285487483917,5.05,0.69,0.19,-0.5282060941828242,1.06,0.35,0.35,0.0,0.13,0.07,0.39,1.18,0.17,0.02,0.745,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.08,0.0,0.0,0.02,0.0,0.0,0.02,0.99,0.06,0.0,0.12,1.04,0.0,0.8,1.64,0.40581717451523547,2
17.1,103.56,4.842223510025773,5.97,0.94,0.3,1.043444444444443,1.46,0.3,0.3,0.0,0.26,0.07,0.56,1.21,0.28,0.04,1.09,0.02,0.0,0.0,0.01,0.0,0.06,0.0,1.24,0.0,0.0,0.0,0.0,0.01,0.05,1.06,0.0,0.0,0.13,0.9,0.0,0.76,1.83,0.39707602339181286,2
16.36,95.91,4.748103266486995,6.18,0.75,0.29,0.5636273838630821,1.34,0.33,0.34,0.0,0.07,0.06,0.49,1.32,0.18,0.02,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.21,0.0,0.0,0.0,0.0,0.0,0.02,1.1,0.0,0.0,0.06,1.02,0.0,0.79,1.78,0.4028117359413203,2
14.38,83.35,4.639237124286203,5.2,0.67,0.1,-0.5614940194714872,0.72,0.27,0.27,0.0,0.15,0.03,0.41,1.28,0.09,0.03,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.05,0.79,0.0,0.62,1.52,0.37273991655076494,2
13.85,81.17,4.701488384091518,4.76,0.79,0.02,-0.7825794223826712,0.89,0.28,0.28,0.0,0.1,0.0,0.54,1.28,0.11,0.01,0.775,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.04,1.09,0.01,0.0,0.15,0.84,0.0,0.71,1.79,0.38700361010830325,2
14.17,83.4,4.703130654745376,5.24,0.75,0.07,-0.6786611856033886,0.89,0.27,0.28,0.0,0.13,0.08,0.44,1.32,0.15,0.05,0.675,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.02,1.09,0.02,0.0,0.14,0.81,0.0,0.66,1.7,0.37191249117854625,2
15.28,89.21,4.627004119738963,5.38,0.78,0.06,-0.047161256544502095,0.73,0.2,0.21,0.0,0.08,0.03,0.6,1.32,0.09,0.03,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.24,0.0,0.0,0.0,0.0,0.0,0.03,1.01,0.01,0.0,0.14,0.61,0.0,0.53,1.88,0.4031413612565445,2
14.71,87.05,4.728048981441221,5.13,0.73,0.11,0.26233167912984534,0.78,0.22,0.22,0.0,0.07,0.04,0.45,1.27,0.16,0.02,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.01,1.02,0.0,0.0,0.17,0.66,0.0,0.61,1.51,0.39360978925900747,2
15.29,89.42,4.7384124034879385,5.22,0.82,0.08,-0.27333557880967874,1.1,0.24,0.24,0.0,0.13,0.1,0.59,1.21,0.21,0.03,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.0,0.01,0.0,0.0,0.0,0.0,1.12,0.02,0.0,0.12,0.72,0.0,0.58,1.83,0.38521909744931326,2
12.44,68.64,4.398289871818231,4.29,0.56,0.0,-1.8694289389067507,0.76,0.31,0.31,0.0,0.06,0.14,0.25,0.43,0.11,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.85,0.0,0.0,0.04,0.93,0.0,0.72,1.36,0.4340836012861736,2
11.35,62.26,4.6154405259654645,4.07,0.45,0.0,-2.0146013215859035,0.55,0.22,0.22,0.0,0.0,0.19,0.28,0.34,0.09,0.01,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.21,0.0,0.03,0.0,0.0,0.0,0.01,0.58,0.0,0.0,0.04,0.68,0.0,0.53,1.24,0.42731277533039647,2
15.57,87.57,4.423941555390089,5.56,0.7,0.01,-0.5142317919075143,1.0,0.34,0.34,0.01,0.17,0.13,0.39,0.72,0.16,0.04,0.635,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,1.0,0.0,0.73,1.64,0.39820166987797045,2
12.72,69.22,4.9424195229245615,4.45,0.45,0.0,-2.0667786163522006,0.74,0.28,0.28,0.0,0.04,0.27,0.21,0.38,0.13,0.03,0.525,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.01,0.75,0.01,0.0,0.04,0.84,0.0,0.66,1.45,0.4378930817610063,2
11.95,65.98,4.658566876964674,4.14,0.65,0.0,-2.072094142259413,1.01,0.27,0.27,0.0,0.03,0.29,0.22,0.4,0.17,0.05,0.54,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.02,0.79,0.0,0.55,1.39,0.43682008368200836,2
11.36,63.56,4.710940108840472,3.69,0.51,0.0,-1.9044943661971807,0.73,0.23,0.23,0.0,0.01,0.18,0.26,0.34,0.05,0.01,0.37,0.0,0.01,0.0,0.01,0.01,0.05,0.03,0.27,0.0,0.02,0.0,0.0,0.04,0.01,0.6,0.03,0.0,0.08,0.69,0.0,0.53,1.32,0.44454225352112675,2
10.66,58.22,4.500980273587781,3.66,0.46,0.0,-2.6656206378986873,0.8,0.21,0.21,0.02,0.02,0.26,0.21,0.25,0.13,0.02,0.43,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.16,0.0,0.0,0.0,0.0,0.05,0.01,0.6,0.0,0.0,0.0,0.65,0.0,0.52,1.22,0.4446529080675422,2
10.01,55.19,4.562176726009605,3.13,0.42,0.0,-2.467718381618381,0.56,0.18,0.18,0.0,0.04,0.05,0.18,0.18,0.08,0.01,0.38,0.0,0.01,0.0,0.0,0.0,0.03,0.02,0.24,0.0,0.0,0.0,0.0,0.08,0.01,0.48,0.04,0.0,0.02,0.55,0.0,0.44,1.06,0.44755244755244755,2
9.27,51.06,4.816044272855217,3.19,0.32,0.0,-3.3060915857605178,0.76,0.15,0.15,0.0,0.48,0.03,0.23,0.17,0.03,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.02,0.45,0.0,0.42,0.9,0.43149946062567424,2
12.37,69.89,4.71947814294081,4.06,0.54,0.0,-1.1883354082457558,1.07,0.25,0.25,0.0,0.03,0.14,0.37,0.33,0.08,0.04,0.55,0.0,0.0,0.0,0.0,0.04,0.03,0.05,0.2,0.0,0.01,0.0,0.0,0.0,0.0,0.78,0.02,0.0,0.06,0.75,0.0,0.57,1.27,0.43896523848019403,2
12.77,74.81,4.861862537260203,4.45,0.56,0.16,-0.7871471417384495,1.14,0.0,0.17,0.0,0.26,0.13,0.5,1.12,0.15,0.02,0.285,0.0,0.0,0.0,0.04,0.0,0.12,0.01,0.04,0.0,0.01,0.04,0.0,0.02,0.08,0.57,0.02,0.0,0.05,0.52,0.0,0.67,1.04,0.45027407987470636,2
13.66,79.84,4.793902823917845,4.55,0.71,0.17,-0.4926146412884336,0.51,0.0,0.17,0.01,0.2,0.16,0.37,1.18,0.11,0.03,0.305,0.0,0.0,0.0,0.02,0.04,0.04,0.03,0.02,0.0,0.0,0.0,0.0,0.02,0.04,0.55,0.07,0.0,0.12,0.52,0.0,0.62,1.28,0.45241581259150804,2
11.23,66.15,5.053299173283504,4.11,0.71,0.07,-0.9969429207479941,0.45,0.0,0.11,0.0,0.47,0.07,0.52,0.85,0.08,0.01,0.205,0.0,0.0,0.0,0.01,0.02,0.01,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.39,0.05,0.0,0.0,0.33,0.0,0.46,0.95,0.45503116651825465,2
11.95,72.3,5.094512126808819,3.91,0.88,0.14,-0.551424686192469,0.97,0.01,0.12,0.0,0.35,0.1,0.28,1.09,0.07,0.0,0.31,0.0,0.0,0.0,0.03,0.01,0.12,0.1,0.02,0.0,0.0,0.0,0.0,0.03,0.05,0.48,0.0,0.0,0.06,0.37,0.0,0.52,0.96,0.4661087866108787,2
11.59,65.35,4.730899626493366,4.59,0.43,0.1,-1.6319362381363227,0.44,0.0,0.1,0.0,0.1,0.12,0.43,1.09,0.07,0.01,0.235,0.0,0.0,0.0,0.05,0.0,0.07,0.01,0.07,0.0,0.02,0.0,0.0,0.03,0.06,0.41,0.02,0.0,0.02,0.3,0.0,0.39,0.88,0.44089732528041414,2
10.89,64.72,5.212699677283501,3.34,0.57,0.25,-0.8865179981634519,1.1,0.0,0.26,0.0,0.2,0.08,0.31,1.12,0.09,0.0,0.265,0.0,0.0,0.0,0.03,0.0,0.09,0.07,0.16,0.0,0.0,0.02,0.0,0.02,0.05,0.45,0.04,0.0,0.04,0.78,0.0,0.93,0.83,0.5068870523415978,2
10.04,60.48,5.054945368382906,2.89,0.62,0.35,-1.1319697211155386,0.88,0.03,0.22,0.0,0.17,0.12,0.29,0.73,0.13,0.02,0.26,0.0,0.0,0.0,0.02,0.0,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.02,0.03,0.48,0.03,0.0,0.06,0.66,0.0,0.7,0.85,0.5109561752988048,2
8.56,55.49,5.857983244533244,2.1,0.74,0.46,-0.29996448598130776,0.98,0.01,0.29,0.0,0.25,0.1,0.22,0.73,0.13,0.02,0.51,0.0,0.0,0.0,0.01,0.02,0.07,0.03,0.11,0.0,0.01,0.0,0.0,0.01,0.02,0.5,0.02,0.0,0.04,0.97,0.0,0.93,0.72,0.5420560747663551,2
10.31,63.72,5.424674681533228,2.74,0.72,0.32,-0.8907294859359851,1.01,0.0,0.29,0.0,0.22,0.11,0.25,0.99,0.19,0.03,0.59,0.0,0.0,0.0,0.01,0.02,0.13,0.07,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.56,0.05,0.01,0.0,0.9,0.0,0.94,0.83,0.5004849660523764,2
9.89,60.41,5.180242218359553,2.71,0.82,0.34,-0.9947806875631944,1.27,0.0,0.1,0.0,0.32,0.13,0.39,0.81,0.19,0.03,0.24,0.0,0.04,0.0,0.03,0.0,0.06,0.12,0.09,0.0,0.01,0.0,0.0,0.0,0.05,0.36,0.04,0.0,0.0,0.32,0.0,0.38,0.6,0.49848331648129424,2
14.58,93.36,5.068861200670345,4.4,0.36,1.49,1.313483950617286,0.97,0.37,0.39,0.0,0.24,0.13,0.29,1.94,0.16,0.09,0.835,0.0,0.0,0.0,0.04,0.04,0.22,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.14,0.91,0.16,0.0,0.12,1.14,0.0,0.91,1.44,0.4561042524005487,2
15.74,101.18,5.0675989645227375,4.57,0.28,1.94,2.0412302414231256,1.59,0.62,0.63,0.0,0.54,0.09,0.22,2.14,0.21,0.09,0.845,0.0,0.0,0.0,0.1,0.02,0.3,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.17,1.15,0.27,0.01,0.08,1.84,0.0,1.47,1.06,0.4364675984752224,2
15.46,94.3,4.800910092308196,4.79,0.2,1.52,0.6976147477360932,0.91,0.48,0.48,0.0,0.27,0.03,0.16,2.1,0.29,0.1,1.095,0.0,0.0,0.0,0.04,0.0,0.19,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.91,0.23,0.0,0.23,1.44,0.0,1.12,1.23,0.4333764553686934,2
15.63,94.8,4.742383325589827,5.45,0.13,1.21,0.7580352527191323,0.68,0.32,0.32,0.0,0.42,0.14,0.27,2.43,0.32,0.05,0.865,0.0,0.0,0.0,0.01,0.1,0.19,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.06,0.59,0.16,0.0,0.22,0.96,0.0,0.78,1.17,0.4229046705054383,2
15.59,92.51,4.810010972212252,5.76,0.16,1.06,0.17079275176395114,0.7,0.31,0.31,0.0,0.23,0.11,0.24,2.22,0.22,0.08,1.27,0.0,0.0,0.0,0.03,0.04,0.23,0.02,0.03,0.02,0.0,0.0,0.0,0.01,0.08,0.72,0.18,0.0,0.22,0.94,0.0,0.84,1.14,0.4207825529185375,2
15.74,93.91,4.746964651372848,5.57,0.21,0.92,0.399425921219823,0.95,0.36,0.36,0.0,0.24,0.08,0.26,2.02,0.32,0.12,1.24,0.0,0.0,0.0,0.07,0.06,0.14,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.08,0.72,0.11,0.0,0.16,1.06,0.0,0.79,1.26,0.391994917407878,2
17.09,101.02,4.586743381852092,6.14,0.39,0.83,0.7070485078993585,0.88,0.47,0.47,0.0,0.19,0.16,0.36,1.9,0.35,0.1,1.375,0.0,0.0,0.0,0.02,0.06,0.19,0.1,0.14,0.01,0.0,0.0,0.0,0.0,0.07,0.95,0.11,0.0,0.36,1.36,0.0,1.11,1.47,0.3996489174956115,2
15.97,93.26,5.047916900243996,6.27,0.13,0.7,-0.21429862241702935,0.72,0.35,0.35,0.0,0.12,0.05,0.16,2.23,0.31,0.14,1.275,0.0,0.0,0.0,0.02,0.16,0.17,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.79,0.21,0.0,0.13,1.05,0.0,0.91,1.4,0.37883531621790856,2
15.3,91.01,4.619930194254601,5.71,0.29,0.77,0.36458169934640594,0.76,0.27,0.27,0.01,0.21,0.08,0.2,2.24,0.3,0.11,1.015,0.0,0.0,0.0,0.01,0.1,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.63,0.15,0.0,0.1,0.8,0.0,0.75,0.99,0.42091503267973857,2
16.13,94.82,4.563393845272354,5.46,0.29,0.72,0.06461816491010808,1.15,0.5,0.5,0.01,0.11,0.11,0.29,2.11,0.26,0.05,1.045,0.0,0.0,0.0,0.04,0.06,0.17,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.05,0.89,0.13,0.0,0.16,1.5,0.0,1.19,1.23,0.42157470551766896,2
11.9,70.67,4.613488774211186,2.8,0.0,0.0,-1.370176470588234,1.71,0.99,0.99,0.0,0.02,0.05,0.29,2.57,0.07,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.05,0.02,0.0,0.09,2.99,0.0,2.01,0.45,0.39747899159663863,2
9.83,57.99,4.604577633998093,2.19,0.0,0.0,-2.489158596134283,2.14,0.98,0.98,0.0,0.03,0.06,0.14,2.01,0.05,0.0,0.49,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.98,0.0,0.0,0.03,2.94,0.0,2.0,0.29,0.4059003051881994,2
12.42,75.34,4.756424341394984,2.95,0.0,0.0,-0.15280225442834094,1.72,0.96,0.96,0.0,0.07,0.15,0.14,2.27,0.09,0.03,0.56,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.06,0.01,0.0,0.02,2.88,0.0,2.03,0.36,0.43397745571658614,2
12.31,74.72,4.748843190462565,2.82,0.0,0.0,-0.12979861900893575,1.96,0.99,0.99,0.01,0.02,0.06,0.14,2.43,0.07,0.01,0.545,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.01,1.09,0.0,0.0,0.05,2.97,0.0,2.06,0.33,0.4264825345247766,2
10.54,62.01,4.589169726774923,2.25,0.0,0.0,-2.366307020872865,2.37,1.0,1.0,0.0,0.1,0.04,0.15,2.28,0.12,0.01,0.59,0.0,0.01,0.0,0.0,0.09,0.07,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.02,0.0,0.02,3.0,0.0,2.08,0.31,0.444022770398482,2
12.33,73.35,4.659832694933356,2.93,0.0,0.01,-0.8761905109489039,2.16,0.98,0.98,0.0,0.06,0.07,0.16,2.7,0.13,0.02,0.52,0.0,0.0,0.0,0.0,0.02,0.02,0.11,0.02,0.0,0.0,0.0,0.0,0.01,0.0,1.04,0.0,0.0,0.0,2.94,0.0,2.04,0.43,0.42254663422546634,2
14.05,83.8,4.654845921048609,3.79,0.0,0.0,-0.17498398576512386,2.05,1.0,1.0,0.0,0.03,0.06,0.31,2.95,0.21,0.01,0.545,0.0,0.0,0.0,0.0,0.04,0.02,0.04,0.0,0.0,0.02,0.0,0.0,0.01,0.0,1.07,0.01,0.0,0.05,3.01,0.0,2.06,0.55,0.4106761565836299,2
8.33,47.8,4.50164662693812,1.75,0.0,0.0,-3.246942256902761,1.74,0.98,0.98,0.0,0.07,0.02,0.09,1.8,0.06,0.0,0.495,0.0,0.01,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.05,2.94,0.0,2.0,0.28,0.4009603841536615,2
12.77,74.15,4.59708411429447,3.28,0.0,0.0,-1.110561393891933,2.1,0.98,0.98,0.01,0.08,0.12,0.18,2.42,0.09,0.03,0.53,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,2.98,0.0,2.02,0.58,0.40877055599060297,2
12.04,70.71,4.628075039813513,3.05,0.0,0.04,-1.338752159468438,1.8,0.99,0.99,0.0,0.1,0.11,0.09,2.43,0.11,0.02,0.52,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.02,2.97,0.0,2.04,0.43,0.38704318936877075,2
18.22,117.73,5.203184009255629,5.6,1.4,0.15,3.7626715697036204,1.88,0.51,0.51,0.01,0.34,0.16,0.65,1.08,0.22,0.04,0.97,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.49,0.0,0.0,0.0,0.0,0.0,0.02,1.3,0.0,0.0,0.08,1.53,0.0,1.21,1.37,0.4264544456641054,2
18.94,118.75,5.040134135614207,5.84,1.08,0.23,3.110644350580781,1.84,0.58,0.59,0.0,0.29,0.14,0.7,1.25,0.28,0.04,0.855,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.34,0.0,0.0,0.0,0.0,0.0,0.02,1.29,0.0,0.0,0.14,1.67,0.0,1.31,1.55,0.4139387539598733,2
17.6,118.01,5.6225432534566995,5.41,1.86,0.33,4.140022727272729,2.31,0.45,0.46,0.01,0.22,0.19,0.51,0.92,0.31,0.06,0.76,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.33,0.0,0.0,0.0,0.0,0.02,0.01,1.22,0.0,0.0,0.16,1.32,0.0,1.05,1.4,0.45227272727272727,2
17.78,112.48,5.132439794267028,5.77,1.11,0.37,2.8720965129358866,1.44,0.53,0.54,0.04,0.25,0.18,0.62,1.17,0.08,0.01,0.815,0.0,0.02,0.03,0.02,0.0,0.04,0.01,0.31,0.0,0.0,0.0,0.0,0.01,0.02,1.27,0.0,0.0,0.16,1.6,0.0,1.26,1.31,0.421259842519685,2
19.01,124.0,5.392147870190629,6.22,1.4,0.48,4.331527564439771,1.78,0.42,0.42,0.0,0.15,0.1,0.51,1.06,0.13,0.0,0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.33,0.0,0.0,0.0,0.0,0.02,0.01,1.39,0.0,0.0,0.02,1.24,0.0,1.03,1.58,0.4134665965281431,2
19.51,126.27,5.31636412165474,6.76,1.26,0.5,4.593067093798055,1.83,0.27,0.27,0.0,0.14,0.16,0.59,1.07,0.17,0.02,0.77,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.35,0.0,0.0,0.0,0.0,0.01,0.01,1.24,0.0,0.0,0.17,0.81,0.0,0.94,1.95,0.38544336237826754,2
18.46,127.11,5.6015216712696825,5.61,1.41,0.8,5.243961213434456,2.5,0.33,0.33,0.01,0.33,0.05,0.81,0.85,0.3,0.07,2.145,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.36,0.0,0.0,0.0,0.0,0.0,0.02,1.35,0.01,0.0,0.16,1.02,0.0,0.96,1.68,0.3754062838569881,2
19.68,124.11,5.135369451950409,7.14,1.19,0.45,3.969143089430897,1.61,0.34,0.34,0.0,0.18,0.04,0.8,0.95,0.2,0.03,0.8,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.37,0.0,0.0,0.0,0.0,0.03,0.02,1.36,0.0,0.0,0.2,1.01,0.0,0.88,1.78,0.3556910569105691,2
17.98,114.99,5.247295444699555,5.89,1.36,0.35,3.5109652947719674,2.34,0.39,0.39,0.0,0.23,0.08,0.48,1.17,0.18,0.07,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.33,0.0,0.0,0.0,0.0,0.0,0.01,1.28,0.02,0.0,0.09,1.17,0.0,0.94,1.82,0.3604004449388209,2
17.52,113.38,5.289180608543452,6.09,1.27,0.34,3.3660876712328793,2.46,0.46,0.46,0.0,0.29,0.1,0.53,1.16,0.15,0.05,0.625,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.22,0.0,0.0,0.0,0.0,0.05,0.02,1.03,0.0,0.0,0.1,1.42,0.0,1.13,1.39,0.4103881278538813,2
11.99,67.18,4.740836693432127,2.64,0.43,0.0,-2.007311175979984,0.76,0.44,0.44,0.01,0.08,0.1,0.25,0.86,0.35,0.04,0.515,0.0,0.0,0.0,0.0,0.0,0.17,0.09,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.03,0.0,0.15,1.33,0.0,1.14,1.82,0.37531276063386154,2
10.38,58.26,4.709480872925999,2.61,0.41,0.0,-2.3905475915221572,0.7,0.41,0.41,0.0,0.06,0.02,0.32,0.81,0.31,0.03,0.44,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.01,0.74,0.05,0.0,0.06,1.24,0.0,1.05,1.11,0.41714836223506746,2
10.78,59.96,4.714751492281073,2.79,0.33,0.0,-2.3551877551020404,0.77,0.45,0.45,0.0,0.07,0.11,0.2,0.79,0.18,0.01,0.585,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.01,0.75,0.01,0.0,0.12,1.34,0.0,1.06,1.4,0.4072356215213358,2
10.17,57.58,4.687462091506754,2.59,0.33,0.01,-2.550347000983283,0.77,0.43,0.43,0.0,0.0,0.1,0.3,0.64,0.11,0.01,0.565,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.08,1.3,0.0,0.99,1.07,0.4503441494591937,2
10.0,56.22,4.770598137120817,2.61,0.53,0.01,-2.4387999999999987,0.64,0.36,0.36,0.0,0.02,0.1,0.28,0.6,0.19,0.01,0.485,0.0,0.0,0.0,0.0,0.01,0.1,0.04,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.01,0.0,0.02,1.09,0.0,0.82,1.09,0.453,2
9.91,55.37,4.616559733982334,2.27,0.35,0.0,-2.925705449041372,0.8,0.45,0.45,0.0,0.09,0.08,0.28,0.76,0.2,0.03,0.555,0.0,0.0,0.0,0.0,0.01,0.17,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.01,0.71,0.01,0.0,0.08,1.36,0.0,1.05,1.09,0.42179616548940463,2
10.88,62.16,4.697942580553262,2.49,0.47,0.0,-1.9545205882352938,1.04,0.46,0.46,0.0,0.06,0.1,0.26,0.89,0.18,0.03,0.65,0.0,0.0,0.0,0.0,0.0,0.15,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.02,0.0,0.02,1.38,0.0,1.11,1.4,0.41268382352941174,2
10.6,60.47,4.642943035335836,1.85,0.43,0.0,-2.149584905660376,0.93,0.53,0.53,0.0,0.06,0.12,0.19,0.88,0.35,0.05,0.645,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.87,0.06,0.0,0.06,1.57,0.0,1.27,1.48,0.4075471698113208,2
11.95,69.02,4.726111337212654,2.39,0.46,0.0,-1.7166129707112958,1.18,0.63,0.63,0.0,0.11,0.16,0.21,0.99,0.3,0.04,0.795,0.0,0.0,0.0,0.0,0.0,0.23,0.19,0.09,0.0,0.0,0.0,0.0,0.0,0.01,1.09,0.02,0.0,0.02,1.9,0.0,1.43,1.73,0.36652719665271966,2
